image_id,image_filename,meal_name,ingredients_list,ingredient_names,num_ingredients,total_calories,total_carbs,total_protein,total_fat
fsb_00732,fsb_00732.jpg,Grilled Chicken with Rice and Greens,"""[{'name': 'grilled chicken', 'calories': 227.3, 'carbs': 0.0, 'protein': 45.3, 'fat': 5.2, 'quantity': 0.8, 'unit': 'piece'}, {'name': 'brown rice', 'calories': 109.2, 'carbs': 22.9, 'protein': 2.3, 'fat': 0.8, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'collard greens', 'calories': 31.4, 'carbs': 5.4, 'protein': 2.6, 'fat': 0.7, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'mushrooms', 'calories': 4.4, 'carbs': 0.8, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""grilled chicken\"", \""brown rice\"", \""collard greens\"", \""mushrooms\"", \""olive oil\""]""",5,412.1,29.1,50.5,11.3
fsb_00733,fsb_00733.jpg,Grilled Chicken with Rice and Kimchi,"""[{'name': 'grilled chicken thigh', 'calories': 215.7, 'carbs': 0.1, 'protein': 23.7, 'fat': 13.9, 'quantity': 0.9, 'unit': 'thigh without skin'}, {'name': 'brown rice', 'calories': 109.2, 'carbs': 22.9, 'protein': 2.3, 'fat': 0.8, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'kimchi', 'calories': 15.7, 'carbs': 2.5, 'protein': 1.2, 'fat': 0.5, 'quantity': 0.7, 'unit': 'cup'}]""","""[\""grilled chicken thigh\"", \""brown rice\"", \""kimchi\""]""",3,340.6,25.5,27.2,15.2
fsb_00734,fsb_00734.jpg,Grilled Chicken with Salad and Toast,"""[{'name': 'grilled chicken', 'calories': 568.3, 'carbs': 0.0, 'protein': 113.3, 'fat': 13.0, 'quantity': 2, 'unit': 'piece'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cups shredded'}, {'name': 'cucumber', 'calories': 3.9, 'carbs': 0.9, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.25, 'unit': 'cup slices'}, {'name': 'red onion', 'calories': 9.2, 'carbs': 2.1, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'italian dressing', 'calories': 70.6, 'carbs': 3.6, 'protein': 0.1, 'fat': 6.2, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'white bread', 'calories': 159.6, 'carbs': 29.7, 'protein': 5.3, 'fat': 2.0, 'quantity': 2, 'unit': 'slice, large'}]""","""[\""grilled chicken\"", \""lettuce\"", \""cucumber\"", \""red onion\"", \""italian dressing\"", \""white bread\""]""",6,816.4,37.2,119.5,21.3
fsb_00735,fsb_00735.jpg,Grilled Chicken with Salad,"""[{'name': 'grilled chicken', 'calories': 284.2, 'carbs': 0.0, 'protein': 56.6, 'fat': 6.5, 'quantity': 1, 'unit': 'piece'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 1, 'unit': 'wt. oz'}, {'name': 'tomato', 'calories': 16.2, 'carbs': 3.5, 'protein': 0.8, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup, chopped or sliced'}, {'name': 'avocado', 'calories': 48.0, 'carbs': 2.6, 'protein': 0.6, 'fat': 4.4, 'quantity': 0.2, 'unit': 'cup, cubes'}, {'name': 'onion', 'calories': 9.2, 'carbs': 2.1, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'ranch dressing', 'calories': 129.0, 'carbs': 1.8, 'protein': 0.4, 'fat': 13.4, 'quantity': 2, 'unit': 'tablespoons'}]""","""[\""grilled chicken\"", \""lettuce\"", \""tomato\"", \""avocado\"", \""onion\"", \""ranch dressing\""]""",6,491.4,10.9,59.0,24.6
fsb_00736,fsb_00736.jpg,Grilled Chicken with Sautéed Spinach,"""[{'name': 'chicken breast', 'calories': 165.0, 'carbs': 0.0, 'protein': 31.0, 'fat': 3.6, 'quantity': 100, 'unit': 'g'}, {'name': 'spinach', 'calories': 41.4, 'carbs': 6.8, 'protein': 5.3, 'fat': 0.5, 'quantity': 1, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""chicken breast\"", \""spinach\"", \""olive oil\""]""",3,246.2,6.8,36.3,8.6
fsb_00737,fsb_00737.jpg,Grilled Chicken With Smashed Potatoes And Berries,"""[{'name': 'grilled chicken breast', 'calories': 170.5, 'carbs': 0.0, 'protein': 34.0, 'fat': 3.9, 'quantity': 0.6, 'unit': 'piece'}, {'name': 'smashed potatoes', 'calories': 151.8, 'carbs': 28.0, 'protein': 3.3, 'fat': 3.4, 'quantity': 0.8, 'unit': 'cup'}, {'name': 'sour cream', 'calories': 71.3, 'carbs': 1.7, 'protein': 0.9, 'fat': 7.0, 'quantity': 3, 'unit': 'tbsp'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}, {'name': 'mixed berries', 'calories': 32.4, 'carbs': 7.7, 'protein': 0.7, 'fat': 0.3, 'quantity': 0.5, 'unit': 'cup'}]""","""[\""grilled chicken breast\"", \""smashed potatoes\"", \""sour cream\"", \""olive oil\"", \""mixed berries\""]""",5,545.3,37.4,38.9,28.1
fsb_00738,fsb_00738.jpg,Grilled Chicken with Vegetables and Potatoes,"""[{'name': 'grilled chicken breast', 'calories': 170.5, 'carbs': 0.0, 'protein': 34.0, 'fat': 3.9, 'quantity': 0.6, 'unit': 'piece'}, {'name': 'baby potatoes', 'calories': 116.2, 'carbs': 26.4, 'protein': 3.1, 'fat': 0.2, 'quantity': 5, 'unit': 'baby potato'}, {'name': 'broccoli', 'calories': 14.7, 'carbs': 3.0, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.3, 'unit': 'stalk, small (5\"" long)'}, {'name': 'cherry tomatoes', 'calories': 9.2, 'carbs': 2.0, 'protein': 0.4, 'fat': 0.1, 'quantity': 3, 'unit': 'cherry'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cups shredded'}, {'name': 'red bell pepper', 'calories': 10.4, 'carbs': 2.5, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'yellow bell pepper', 'calories': 8.0, 'carbs': 1.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup, chopped'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""grilled chicken breast\"", \""baby potatoes\"", \""broccoli\"", \""cherry tomatoes\"", \""lettuce\"", \""red bell pepper\"", \""yellow bell pepper\"", \""olive oil\""]""",8,373.6,36.7,39.4,9.2
fsb_00739,fsb_00739.jpg,Grilled Chicken with Vegetables and Salad,"""[{'name': 'grilled chicken breast', 'calories': 170.5, 'carbs': 0.0, 'protein': 34.0, 'fat': 3.9, 'quantity': 0.6, 'unit': 'piece'}, {'name': 'mixed vegetables', 'calories': 45.3, 'carbs': 9.7, 'protein': 2.4, 'fat': 0.5, 'quantity': 1, 'unit': 'cup'}, {'name': 'cheese sauce', 'calories': 54.8, 'carbs': 2.2, 'protein': 2.1, 'fat': 4.2, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 1, 'unit': 'wt. oz'}, {'name': 'salad dressing', 'calories': 116.1, 'carbs': 1.6, 'protein': 0.4, 'fat': 12.0, 'quantity': 1.8, 'unit': 'tablespoons'}]""","""[\""grilled chicken breast\"", \""mixed vegetables\"", \""cheese sauce\"", \""lettuce\"", \""salad dressing\""]""",5,391.5,14.4,39.2,20.7
fsb_00740,fsb_00740.jpg,Grilled Chicken Salad,"""[{'name': 'grilled chicken', 'calories': 284.2, 'carbs': 0.0, 'protein': 56.6, 'fat': 6.5, 'quantity': 1, 'unit': 'piece'}, {'name': 'mixed vegetables', 'calories': 45.3, 'carbs': 9.7, 'protein': 2.4, 'fat': 0.5, 'quantity': 1, 'unit': 'cup'}, {'name': 'salad greens', 'calories': 9.1, 'carbs': 1.7, 'protein': 0.7, 'fat': 0.1, 'quantity': 1, 'unit': 'cup'}, {'name': 'shredded cheddar cheese', 'calories': 456.5, 'carbs': 3.5, 'protein': 25.8, 'fat': 37.6, 'quantity': 1, 'unit': 'cup'}]""","""[\""grilled chicken\"", \""mixed vegetables\"", \""salad greens\"", \""shredded cheddar cheese\""]""",4,795.1,14.9,85.5,44.7
fsb_00741,fsb_00741.jpg,Grilled Chicken with Vegetables,"""[{'name': 'grilled chicken', 'calories': 142.1, 'carbs': 0.0, 'protein': 28.3, 'fat': 3.3, 'quantity': 0.5, 'unit': 'piece'}, {'name': 'red bell pepper', 'calories': 10.4, 'carbs': 2.5, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'onion', 'calories': 9.2, 'carbs': 2.1, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'broccoli', 'calories': 9.8, 'carbs': 2.0, 'protein': 0.7, 'fat': 0.1, 'quantity': 0.2, 'unit': 'stalk, small (5\"" long)'}, {'name': 'cauliflower', 'calories': 7.1, 'carbs': 1.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.25, 'unit': 'cup (1\"" pieces)'}, {'name': 'carrot', 'calories': 10.9, 'carbs': 2.6, 'protein': 0.2, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}]""","""[\""grilled chicken\"", \""red bell pepper\"", \""onion\"", \""broccoli\"", \""cauliflower\"", \""carrot\""]""",6,189.5,10.5,30.4,3.7
fsb_00742,fsb_00742.jpg,Grilled Chicken with Zucchini,"""[{'name': 'chicken breast', 'calories': 138.6, 'carbs': 0.0, 'protein': 26.1, 'fat': 3.0, 'quantity': 0.7, 'unit': 'breast'}, {'name': 'zucchini', 'calories': 18.9, 'carbs': 3.4, 'protein': 1.4, 'fat': 0.5, 'quantity': 0.7, 'unit': 'cup, sliced'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""chicken breast\"", \""zucchini\"", \""olive oil\""]""",3,197.3,3.4,27.5,8.0
fsb_00743,fsb_00743.jpg,Veggie Wrap,"""[{'name': 'red cabbage', 'calories': 4.4, 'carbs': 1.0, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup, shredded'}, {'name': 'green onions', 'calories': 3.8, 'carbs': 0.9, 'protein': 0.2, 'fat': 0.0, 'quantity': 2, 'unit': 'tbsp chopped'}, {'name': 'sauce', 'calories': 49.5, 'carbs': 7.4, 'protein': 1.4, 'fat': 1.6, 'quantity': 6, 'unit': 'tbsp'}, {'name': 'tortilla', 'calories': 104.0, 'carbs': 17.8, 'protein': 2.8, 'fat': 2.3, 'quantity': 1, 'unit': 'tortilla, medium (approx 6\"" dia)'}]""","""[\""red cabbage\"", \""green onions\"", \""sauce\"", \""tortilla\""]""",4,161.7,27.1,4.6,3.9
fsb_00744,fsb_00744.jpg,Herbed Corn Salad,"""[{'name': 'corn', 'calories': 100.1, 'carbs': 21.9, 'protein': 3.6, 'fat': 1.6, 'quantity': 0.7, 'unit': 'cup cut'}, {'name': 'herbs', 'calories': 17.6, 'carbs': 3.2, 'protein': 1.3, 'fat': 0.4, 'quantity': 10, 'unit': 'g'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""corn\"", \""herbs\"", \""olive oil\""]""",3,157.5,25.1,4.9,6.5
fsb_00745,fsb_00745.jpg,Mushroom And Jalapeno Pizza,"""[{'name': 'mushrooms', 'calories': 22.0, 'carbs': 4.1, 'protein': 1.7, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'black olives', 'calories': 50.6, 'carbs': 2.8, 'protein': 0.4, 'fat': 4.7, 'quantity': 10, 'unit': 'large'}, {'name': 'pickled jalapenos', 'calories': 5.4, 'carbs': 0.9, 'protein': 0.2, 'fat': 0.2, 'quantity': 20, 'unit': 'g'}]""","""[\""mushrooms\"", \""black olives\"", \""pickled jalapenos\""]""",3,78.0,7.8,2.3,5.3
fsb_00746,fsb_00746.jpg,Vegetable Rice And Beans,"""[{'name': 'white rice', 'calories': 102.7, 'carbs': 22.3, 'protein': 2.1, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'pinto beans', 'calories': 122.3, 'carbs': 22.4, 'protein': 7.7, 'fat': 0.6, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'mixed vegetables', 'calories': 18.1, 'carbs': 3.9, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.4, 'unit': 'cup'}, {'name': 'lime', 'calories': 2.0, 'carbs': 0.7, 'protein': 0.0, 'fat': 0.0, 'quantity': 0.1, 'unit': 'lime'}]""","""[\""white rice\"", \""pinto beans\"", \""mixed vegetables\"", \""lime\""]""",4,245.1,49.3,10.8,1.0
fsb_00747,fsb_00747.jpg,Vegetable Stir-Fry,"""[{'name': 'mushrooms', 'calories': 13.2, 'carbs': 2.5, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.3, 'unit': 'cup'}, {'name': 'red bell pepper', 'calories': 10.4, 'carbs': 2.5, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'broccoli', 'calories': 14.7, 'carbs': 3.0, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.3, 'unit': 'stalk, small (5\"" long)'}, {'name': 'carrots', 'calories': 27.2, 'carbs': 6.4, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup'}]""","""[\""mushrooms\"", \""red bell pepper\"", \""broccoli\"", \""carrots\""]""",4,65.5,14.4,2.9,0.6
fsb_00748,fsb_00748.jpg,Grilled Halloumi with Quinoa and Vegetables,"""[{'name': 'halloumi cheese', 'calories': 170.1, 'carbs': 1.2, 'protein': 12.6, 'fat': 12.7, 'quantity': 2, 'unit': 'oz'}, {'name': 'quinoa', 'calories': 111.0, 'carbs': 19.7, 'protein': 4.1, 'fat': 1.8, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'roasted butternut squash', 'calories': 47.5, 'carbs': 6.2, 'protein': 0.6, 'fat': 2.8, 'quantity': 0.3, 'unit': 'cup'}, {'name': 'kale', 'calories': 32.8, 'carbs': 6.6, 'protein': 2.2, 'fat': 0.5, 'quantity': 0.9, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}, {'name': 'tahini sauce', 'calories': 88.8, 'carbs': 3.2, 'protein': 2.6, 'fat': 8.0, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""halloumi cheese\"", \""quinoa\"", \""roasted butternut squash\"", \""kale\"", \""olive oil\"", \""tahini sauce\""]""",6,569.5,36.9,22.1,39.3
fsb_00749,fsb_00749.jpg,Grilled Ham and Cheese Sandwich,"""[{'name': 'bread', 'calories': 159.6, 'carbs': 29.7, 'protein': 5.3, 'fat': 2.0, 'quantity': 2, 'unit': 'slice, large'}, {'name': 'ham', 'calories': 58.4, 'carbs': 0.4, 'protein': 9.3, 'fat': 2.1, 'quantity': 2, 'unit': 'thin slice'}, {'name': 'cheese', 'calories': 68.7, 'carbs': 0.5, 'protein': 3.9, 'fat': 5.7, 'quantity': 1, 'unit': 'cubic inch'}, {'name': 'butter', 'calories': 101.8, 'carbs': 0.0, 'protein': 0.1, 'fat': 11.5, 'quantity': 1, 'unit': 'tbsp'}, {'name': 'pickles', 'calories': 5.0, 'carbs': 1.0, 'protein': 0.2, 'fat': 0.1, 'quantity': 6, 'unit': 'slice'}]""","""[\""bread\"", \""ham\"", \""cheese\"", \""butter\"", \""pickles\""]""",5,393.5,31.6,18.8,21.4
fsb_00750,fsb_00750.jpg,Grilled Meat with Vegetables,"""[{'name': 'meat', 'calories': 451.2, 'carbs': 0.0, 'protein': 55.2, 'fat': 23.8, 'quantity': 200, 'unit': 'g'}, {'name': 'mushrooms', 'calories': 8.8, 'carbs': 1.7, 'protein': 0.7, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'asparagus', 'calories': 19.8, 'carbs': 3.7, 'protein': 2.2, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'tomatoes', 'calories': 16.2, 'carbs': 3.5, 'protein': 0.8, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup, chopped or sliced'}]""","""[\""meat\"", \""mushrooms\"", \""asparagus\"", \""tomatoes\""]""",4,496.0,8.9,58.9,24.3
fsb_00751,fsb_00751.jpg,Grilled Pork Chop with Broccoli Cheese and Cherry Tomatoes,"""[{'name': 'pork chop', 'calories': 295.3, 'carbs': 0.0, 'protein': 36.2, 'fat': 15.6, 'quantity': 0.9, 'unit': 'chop without refuse'}, {'name': 'broccoli with cheese', 'calories': 159.4, 'carbs': 11.3, 'protein': 7.7, 'fat': 10.1, 'quantity': 0.7, 'unit': 'cup'}, {'name': 'cherry tomatoes', 'calories': 18.4, 'carbs': 4.0, 'protein': 0.9, 'fat': 0.2, 'quantity': 6, 'unit': 'cherry'}]""","""[\""pork chop\"", \""broccoli with cheese\"", \""cherry tomatoes\""]""",3,473.1,15.3,44.8,25.9
fsb_00752,fsb_00752.jpg,Pork Chop With Okra And Eggplant,"""[{'name': 'pork chop', 'calories': 295.3, 'carbs': 0.0, 'protein': 36.2, 'fat': 15.6, 'quantity': 0.9, 'unit': 'chop without refuse'}, {'name': 'okra', 'calories': 31.2, 'carbs': 6.4, 'protein': 2.7, 'fat': 0.3, 'quantity': 5, 'unit': 'wt. oz'}, {'name': 'eggplant', 'calories': 198.1, 'carbs': 49.4, 'protein': 4.7, 'fat': 1.3, 'quantity': 1, 'unit': 'medium eggplant'}]""","""[\""pork chop\"", \""okra\"", \""eggplant\""]""",3,524.6,55.8,43.6,17.2
fsb_00753,fsb_00753.jpg,"Grilled Pork Chop with Tomato Sauce, Roasted Broccoli, and Black-Eyed Peas","""[{'name': 'pork chop', 'calories': 295.3, 'carbs': 0.0, 'protein': 36.2, 'fat': 15.6, 'quantity': 0.9, 'unit': 'chop without refuse'}, {'name': 'tomato sauce', 'calories': 20.6, 'carbs': 4.6, 'protein': 1.0, 'fat': 0.3, 'quantity': 0.35, 'unit': 'cup'}, {'name': 'broccoli', 'calories': 27.3, 'carbs': 5.6, 'protein': 1.9, 'fat': 0.3, 'quantity': 0.5, 'unit': 'cup, chopped'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}, {'name': 'black eyed peas', 'calories': 99.2, 'carbs': 17.7, 'protein': 6.6, 'fat': 0.5, 'quantity': 0.5, 'unit': 'cup'}]""","""[\""pork chop\"", \""tomato sauce\"", \""broccoli\"", \""olive oil\"", \""black eyed peas\""]""",5,561.7,27.9,45.7,30.2
fsb_00754,fsb_00754.jpg,Grilled Pork Chops with Caesar Salad,"""[{'name': 'pork chop', 'calories': 656.3, 'carbs': 0.0, 'protein': 80.4, 'fat': 34.7, 'quantity': 2, 'unit': 'chop without refuse'}, {'name': 'romaine lettuce', 'calories': 8.0, 'carbs': 1.5, 'protein': 0.6, 'fat': 0.1, 'quantity': 1, 'unit': 'cups shredded'}, {'name': 'caesar dressing', 'calories': 159.3, 'carbs': 1.0, 'protein': 0.6, 'fat': 17.0, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'croutons', 'calories': 37.2, 'carbs': 5.1, 'protein': 0.9, 'fat': 1.5, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'parmesan cheese', 'calories': 21.0, 'carbs': 0.7, 'protein': 1.4, 'fat': 1.4, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""pork chop\"", \""romaine lettuce\"", \""caesar dressing\"", \""croutons\"", \""parmesan cheese\""]""",5,881.8,8.3,83.9,54.7
fsb_00755,fsb_00755.jpg,Grilled Pork with Green Beans,"""[{'name': 'pork', 'calories': 202.3, 'carbs': 0.0, 'protein': 22.4, 'fat': 11.8, 'quantity': 3, 'unit': 'oz'}, {'name': 'green beans', 'calories': 21.9, 'carbs': 4.9, 'protein': 1.2, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}, {'name': 'parmesan cheese', 'calories': 21.0, 'carbs': 0.7, 'protein': 1.4, 'fat': 1.4, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""pork\"", \""green beans\"", \""olive oil\"", \""parmesan cheese\""]""",4,285.0,5.6,25.0,17.9
fsb_00756,fsb_00756.jpg,Grilled Pork with Vegetable Medley,"""[{'name': 'pork', 'calories': 238.0, 'carbs': 0.0, 'protein': 26.4, 'fat': 13.9, 'quantity': 100, 'unit': 'g'}, {'name': 'cauliflower', 'calories': 14.3, 'carbs': 2.5, 'protein': 1.1, 'fat': 0.3, 'quantity': 0.5, 'unit': 'cup (1\"" pieces)'}, {'name': 'mushrooms', 'calories': 8.8, 'carbs': 1.7, 'protein': 0.7, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'corn', 'calories': 28.6, 'carbs': 6.3, 'protein': 1.0, 'fat': 0.4, 'quantity': 0.2, 'unit': 'cup cut'}, {'name': 'kale', 'calories': 7.3, 'carbs': 1.5, 'protein': 0.5, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}]""","""[\""pork\"", \""cauliflower\"", \""mushrooms\"", \""corn\"", \""kale\"", \""olive oil\""]""",6,416.3,12.0,29.7,28.3
fsb_00757,fsb_00757.jpg,Grilled Salmon with Asparagus,"""[{'name': 'salmon', 'calories': 374.1, 'carbs': 0.0, 'protein': 40.1, 'fat': 22.4, 'quantity': 0.8, 'unit': 'fillet'}, {'name': 'asparagus', 'calories': 19.8, 'carbs': 3.7, 'protein': 2.2, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}]""","""[\""salmon\"", \""asparagus\"", \""olive oil\""]""",3,513.2,3.7,42.3,36.1
fsb_00758,fsb_00758.jpg,Grilled Salmon with Avocado Salad and Grilled Vegetables,"""[{'name': 'salmon', 'calories': 374.1, 'carbs': 0.0, 'protein': 40.1, 'fat': 22.4, 'quantity': 0.8, 'unit': 'fillet'}, {'name': 'avocado', 'calories': 120.0, 'carbs': 6.4, 'protein': 1.5, 'fat': 11.0, 'quantity': 0.5, 'unit': 'cup, cubes'}, {'name': 'tomato', 'calories': 6.5, 'carbs': 1.4, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup, chopped or sliced'}, {'name': 'red onion', 'calories': 9.2, 'carbs': 2.1, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'zucchini', 'calories': 9.8, 'carbs': 1.7, 'protein': 0.7, 'fat': 0.2, 'quantity': 0.5, 'unit': 'small'}, {'name': 'carrot', 'calories': 27.2, 'carbs': 6.4, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""salmon\"", \""avocado\"", \""tomato\"", \""red onion\"", \""zucchini\"", \""carrot\"", \""olive oil\""]""",7,666.1,18.0,43.5,47.3
fsb_00759,fsb_00759.jpg,Salmon With Roasted Potatoes And Green Beans,"""[{'name': 'salmon', 'calories': 467.6, 'carbs': 0.0, 'protein': 50.2, 'fat': 28.0, 'quantity': 1, 'unit': 'fillet'}, {'name': 'green beans', 'calories': 43.8, 'carbs': 9.8, 'protein': 2.4, 'fat': 0.3, 'quantity': 1, 'unit': 'cup'}, {'name': 'roasted potatoes', 'calories': 179.6, 'carbs': 23.1, 'protein': 2.7, 'fat': 8.6, 'quantity': 1, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}]""","""[\""salmon\"", \""green beans\"", \""roasted potatoes\"", \""olive oil\""]""",4,810.3,32.9,55.3,50.4
fsb_00760,fsb_00760.jpg,Grilled Salmon with Mashed Potatoes and Vegetables,"""[{'name': 'salmon', 'calories': 374.1, 'carbs': 0.0, 'protein': 40.1, 'fat': 22.4, 'quantity': 0.8, 'unit': 'fillet'}, {'name': 'mashed potatoes', 'calories': 118.7, 'carbs': 17.8, 'protein': 2.1, 'fat': 4.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'mixed vegetables', 'calories': 45.3, 'carbs': 9.7, 'protein': 2.4, 'fat': 0.5, 'quantity': 1, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""salmon\"", \""mashed potatoes\"", \""mixed vegetables\"", \""olive oil\""]""",4,577.9,27.5,44.6,31.8
fsb_00761,fsb_00761.jpg,Grilled Salmon with Noodles,"""[{'name': 'salmon', 'calories': 374.1, 'carbs': 0.0, 'protein': 40.1, 'fat': 22.4, 'quantity': 0.8, 'unit': 'fillet'}, {'name': 'noodles', 'calories': 221.2, 'carbs': 43.2, 'protein': 8.1, 'fat': 1.3, 'quantity': 1, 'unit': 'cup'}, {'name': 'mushrooms', 'calories': 13.2, 'carbs': 2.5, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.3, 'unit': 'cup'}, {'name': 'cherry tomatoes', 'calories': 9.2, 'carbs': 2.0, 'protein': 0.4, 'fat': 0.1, 'quantity': 3, 'unit': 'cherry'}, {'name': 'red chili', 'calories': 4.5, 'carbs': 1.0, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.4, 'unit': 'wt. oz'}, {'name': 'lime', 'calories': 1.7, 'carbs': 0.6, 'protein': 0.0, 'fat': 0.0, 'quantity': 0.2, 'unit': 'wt. oz'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""salmon\"", \""noodles\"", \""mushrooms\"", \""cherry tomatoes\"", \""red chili\"", \""lime\"", \""olive oil\""]""",7,743.2,49.3,49.8,37.5
